date,open,high,low,close
2010-10-14,6.6265,6.6372,6.5254,6.5503
2010-10-15,6.5501,6.6401,6.5208,6.6203
2010-10-18,6.6143,6.7181,6.6143,6.6713
2010-10-19,6.6702,6.8217,6.6308,6.8066
2010-10-20,6.8059,6.8214,6.6356,6.6427
2010-10-21,6.6429,6.6859,6.5998,6.6792
2010-10-22,6.6803,6.7005,6.6188,6.6202
2010-10-25,6.5934,6.6125,6.5398,6.5841
2010-10-26,6.5849,6.7393,6.5539,6.7297
2010-10-27,6.7296,6.7926,6.7074,6.7795
2010-10-28,6.7796,6.7833,6.6973,6.7364
2010-10-29,6.7369,6.7947,6.667,6.667
2010-11-01,6.641,6.7112,6.6157,6.6923
2010-11-02,6.692,6.7004,6.6175,6.6346
2010-11-03,6.6337,6.6867,6.575,6.583
2010-11-04,6.5834,6.5961,6.4864,6.5234
2010-11-05,6.5219,6.6316,6.4992,6.6117
2010-11-08,6.6035,6.7063,6.5884,6.698
2010-11-09,6.7003,6.7675,6.6534,6.7571
2010-11-10,6.7576,6.8024,6.7207,6.7331
2010-11-11,6.7337,6.8511,6.7124,6.8347
2010-11-12,6.8348,6.9022,6.7787,6.8632
2010-11-15,6.8475,6.9112,6.8179,6.8831
2010-11-16,6.8815,6.9861,6.8483,6.9574
2010-11-17,6.9578,6.9978,6.9156,6.9252
2010-11-18,6.9259,6.9292,6.8443,6.8686
2010-11-19,6.8694,6.897,6.8177,6.8588
2010-11-22,6.8372,6.9191,6.8023,6.8804
2010-11-23,6.8794,6.9934,6.877,6.9757
2010-11-24,6.9782,7.0273,6.9193,6.9469
2010-11-25,6.9474,6.9832,6.9298,6.9501
2010-11-26,6.949,7.0556,6.949,7.0005
2010-11-29,6.9813,7.0632,6.9384,6.9862
2010-11-30,6.9875,7.0715,6.9693,7.0274
2010-12-01,7.0274,7.0382,6.9519,6.9675
2010-12-02,6.9663,6.9948,6.896,6.9113
2010-12-03,6.9106,6.9167,6.7843,6.7958
2010-12-06,6.8193,6.8884,6.792,6.8451
2010-12-07,6.8465,6.8988,6.7898,6.8988
2010-12-08,6.8979,6.9488,6.8624,6.8747
2010-12-09,6.8743,6.9273,6.8432,6.8949
2010-12-10,6.8947,6.9171,6.8641,6.9093
2010-12-13,6.9276,6.9379,6.8101,6.8324
2010-12-14,6.8331,6.8416,6.7691,6.8056
2010-12-15,6.8067,6.8532,6.7884,6.8463
2010-12-16,6.8449,6.8695,6.8033,6.8033
2010-12-17,6.8036,6.8603,6.7578,6.8414
2010-12-20,6.8383,6.8654,6.8225,6.8511
2010-12-21,6.8493,6.8617,6.8003,6.8421
2010-12-22,6.8427,6.8737,6.7921,6.8611
2010-12-23,6.8616,6.8726,6.8323,6.8502
2010-12-24,6.8495,6.8643,6.83,6.8429
2010-12-27,6.8573,6.8793,6.8112,6.8121
2010-12-28,6.8122,6.8789,6.762,6.871
2010-12-29,6.8701,6.8838,6.7999,6.8131
2010-12-30,6.812,6.8128,6.7404,6.7485
2010-12-31,6.7494,6.7644,6.7006,6.7053
2011-01-03,6.7272,6.7539,6.683,6.7002
2011-01-04,6.7003,6.7346,6.6647,6.723
2011-01-05,6.7227,6.7944,6.7161,6.763
2011-01-06,6.7625,6.8743,6.7504,6.8642
2011-01-07,6.8643,6.9411,6.8522,6.9359
2011-01-10,6.9478,6.9518,6.8747,6.8778
2011-01-11,6.8778,6.9031,6.8328,6.8542
2011-01-12,6.8551,6.8566,6.7313,6.7498
2011-01-13,6.7482,6.7713,6.6761,6.7068
2011-01-14,6.7065,6.7435,6.6548,6.6559
2011-01-17,6.6672,6.7331,6.667,6.7154
2011-01-18,6.7158,6.7351,6.6309,6.6508
2011-01-19,6.6508,6.6604,6.598,6.6227
